[08:49:08] 🔄 Found 2 ports
[08:50:22] 🔌 Connected to COM4
[08:50:22] 📥 RESPONSE: Failsafe triggered
[08:50:22] 📢 EVENT: ✅ Failsafe cleared after heartbeat recovery
[08:50:22] 📥 RESPONSE: heartbeat_ack
[08:50:23] 🔄 Syncing...
[08:50:24] 📥 RESPONSE: heartbeat_ack
[08:50:26] 📥 RESPONSE: heartbeat_ack
[08:50:28] 📥 RESPONSE: heartbeat_ack
[08:50:30] 📥 RESPONSE: heartbeat_ack
[08:50:32] 📥 RESPONSE: heartbeat_ack
[08:50:34] 🐞 Debug telemetry enabled
[08:50:34] 📢 EVENT: 🐞 Debug telemetry enabled via GUI
[08:50:34] 📥 RESPONSE: Debug level updated
[08:50:34] 📥 RESPONSE: heartbeat_ack
[08:50:36] 📥 RESPONSE: heartbeat_ack
[08:50:38] 📥 RESPONSE: heartbeat_ack
[08:50:40] 📥 RESPONSE: heartbeat_ack
[08:50:42] 📥 RESPONSE: heartbeat_ack
[08:50:44] 📥 RESPONSE: heartbeat_ack
[08:50:46] 📥 RESPONSE: heartbeat_ack
[08:50:48] 📥 RESPONSE: heartbeat_ack
[08:50:50] 📥 RESPONSE: heartbeat_ack
[08:50:52] 📥 RESPONSE: heartbeat_ack
[08:50:54] 📥 RESPONSE: heartbeat_ack
[08:50:56] 📥 RESPONSE: heartbeat_ack
[08:50:58] 📥 RESPONSE: heartbeat_ack
[08:51:00] 📥 RESPONSE: heartbeat_ack
[08:51:02] ✅ Target set: 19.00°C
[08:51:02] 📥 RESPONSE: Target temperature updated
[08:51:02] 📥 RESPONSE: heartbeat_ack
[08:51:04] 📥 RESPONSE: heartbeat_ack
[08:51:05] 📡 Sent: pid = start
[08:51:05] 📢 EVENT: 🚀 Asymmetric PID started
[08:51:05] 📥 RESPONSE: PID started
[08:51:05] 📢 EVENT: ❄️ Switched to cooling mode
[08:51:05] 📢 EVENT: [PID DEBUG] after_pid_compute | mode=cooling | command=-20.00 | raw=-20.00 | final=-20.00
[08:51:06] 📢 EVENT: [PID DEBUG] after_safety_constraints | mode=cooling | command=-1.72 | raw=-0.85 | final=-0.85
[08:51:06] 📢 EVENT: [PID DEBUG] before_rate_limit | mode=cooling | command=-1.72 | raw=-0.85 | final=-0.85
[08:51:06] 📢 EVENT: [PID DEBUG] after_rate_limit | mode=cooling | command=-1.72 | raw=-0.85 | final=-0.85
[08:51:06] 📢 EVENT: [PID DEBUG] before_output_smoothing | mode=cooling | command=-1.72 | raw=-0.85 | final=-0.85
[08:51:07] 📢 EVENT: [PID DEBUG] after_output_smoothing | mode=cooling | command=-1.72 | raw=-0.85 | final=-2.99
[08:51:07] 📢 EVENT: [PID DEBUG] after_pid_compute | mode=cooling | command=-2.00 | raw=-2.00 | final=-2.00
[08:51:07] 📢 EVENT: [PID DEBUG] before_safety_constraints | mode=cooling | command=-2.00 | raw=-2.00 | final=-2.00
[08:51:07] 📢 EVENT: [PID DEBUG] after_safety_constraints | mode=cooling | command=-2.00 | raw=-0.98 | final=-0.98
[08:51:07] 📢 EVENT: [PID DEBUG] before_rate_limit | mode=cooling | command=-2.00 | raw=-0.98 | final=-0.98
[08:51:07] 📢 EVENT: [PID DEBUG] after_rate_limit | mode=cooling | command=-2.00 | raw=-0.98 | final=-0.98
[08:51:07] 📢 EVENT: [PID DEBUG] before_output_smoothing | mode=cooling | command=-2.00 | raw=-0.98 | final=-0.98
[08:51:07] 📢 EVENT: [PID DEBUG] after_output_smoothing | mode=cooling | command=-2.00 | raw=-0.98 | final=-2.59
[08:51:07] 📢 EVENT: [PID DEBUG] after_pid_compute | mode=cooling | command=-1.73 | raw=-1.73 | final=-1.73
[08:51:07] 📢 EVENT: [PID DEBUG] before_safety_constraints | mode=cooling | command=-1.73 | raw=-1.73 | final=-1.73
[08:51:07] 📢 EVENT: [PID DEBUG] after_safety_constraints | mode=cooling | command=-1.73 | raw=-0.85 | final=-0.85
[08:51:07] 📢 EVENT: [PID DEBUG] before_rate_limit | mode=cooling | command=-1.73 | raw=-0.85 | final=-0.85
[08:51:07] 📢 EVENT: [PID DEBUG] after_rate_limit | mode=cooling | command=-1.73 | raw=-0.85 | final=-0.85
[08:51:07] 📢 EVENT: [PID DEBUG] before_output_smoothing | mode=cooling | command=-1.73 | raw=-0.85 | final=-0.85
[08:51:07] 📢 EVENT: [PID DEBUG] after_output_smoothing | mode=cooling | command=-1.73 | raw=-0.85 | final=-2.24
[08:51:07] 📢 EVENT: [PID DEBUG] after_pid_compute | mode=cooling | command=-2.01 | raw=-2.01 | final=-2.01
[08:51:07] 📢 EVENT: [PID DEBUG] before_safety_constraints | mode=cooling | command=-2.01 | raw=-2.01 | final=-2.01
[08:51:08] 📢 EVENT: [PID DEBUG] after_safety_constraints | mode=cooling | command=-2.01 | raw=-0.98 | final=-0.98
[08:51:08] 📢 EVENT: [PID DEBUG] before_rate_limit | mode=cooling | command=-2.01 | raw=-0.98 | final=-0.98
[08:51:08] 📢 EVENT: [PID DEBUG] after_rate_limit | mode=cooling | command=-2.01 | raw=-0.98 | final=-0.98
[08:51:08] 📢 EVENT: [PID DEBUG] before_output_smoothing | mode=cooling | command=-2.01 | raw=-0.98 | final=-0.98
[08:51:08] 📢 EVENT: [PID DEBUG] after_output_smoothing | mode=cooling | command=-2.01 | raw=-0.98 | final=-1.99
[08:51:08] 📢 EVENT: [PID DEBUG] after_pid_compute | mode=cooling | command=-2.57 | raw=-2.57 | final=-2.57
[08:51:08] 📢 EVENT: [PID DEBUG] before_safety_constraints | mode=cooling | command=-2.57 | raw=-2.57 | final=-2.57
[08:51:08] 📢 EVENT: [PID DEBUG] after_safety_constraints | mode=cooling | command=-2.57 | raw=-1.27 | final=-1.27
[08:51:08] 📢 EVENT: [PID DEBUG] before_rate_limit | mode=cooling | command=-2.57 | raw=-1.27 | final=-1.27
[08:51:08] 📢 EVENT: [PID DEBUG] after_rate_limit | mode=cooling | command=-2.57 | raw=-1.27 | final=-1.27
[08:51:08] 📢 EVENT: [PID DEBUG] before_output_smoothing | mode=cooling | command=-2.57 | raw=-1.27 | final=-1.27
[08:51:08] 📢 EVENT: [PID DEBUG] after_output_smoothing | mode=cooling | command=-2.57 | raw=-1.27 | final=-1.84
[08:51:08] 📢 EVENT: [PID DEBUG] after_pid_compute | mode=cooling | command=-3.16 | raw=-3.16 | final=-3.16
[08:51:08] 📢 EVENT: [PID DEBUG] before_safety_constraints | mode=cooling | command=-3.16 | raw=-3.16 | final=-3.16
[08:51:08] 📢 EVENT: [PID DEBUG] after_safety_constraints | mode=cooling | command=-3.16 | raw=-1.59 | final=-1.59
[08:51:08] 📢 EVENT: [PID DEBUG] before_rate_limit | mode=cooling | command=-3.16 | raw=-1.59 | final=-1.59
[08:51:08] 📢 EVENT: [PID DEBUG] after_rate_limit | mode=cooling | command=-3.16 | raw=-1.59 | final=-1.59
[08:51:08] 📢 EVENT: [PID DEBUG] before_output_smoothing | mode=cooling | command=-3.16 | raw=-1.59 | final=-1.59
[08:51:08] 📢 EVENT: [PID DEBUG] after_output_smoothing | mode=cooling | command=-3.16 | raw=-1.59 | final=-1.79
[08:51:09] 📢 EVENT: [PID DEBUG] after_pid_compute | mode=cooling | command=-0.16 | raw=-0.16 | final=-0.16
[08:51:09] 📢 EVENT: [PID DEBUG] before_safety_constraints | mode=cooling | command=-0.16 | raw=-0.16 | final=-0.16
[08:51:10] 📢 EVENT: [PID DEBUG] after_safety_constraints | mode=cooling | command=-0.16 | raw=-0.08 | final=-0.08
[08:51:10] 📢 EVENT: [PID DEBUG] before_rate_limit | mode=cooling | command=-0.16 | raw=-0.08 | final=-0.08
[08:51:10] 📢 EVENT: [PID DEBUG] after_rate_limit | mode=cooling | command=-0.16 | raw=-0.08 | final=-0.08
[08:51:10] 📢 EVENT: [PID DEBUG] before_output_smoothing | mode=cooling | command=-0.16 | raw=-0.08 | final=-0.08
[08:51:10] 📢 EVENT: [PID DEBUG] after_output_smoothing | mode=cooling | command=-0.16 | raw=-0.08 | final=-1.45
[08:51:10] 📢 EVENT: [PID DEBUG] after_pid_compute | mode=cooling | command=-2.03 | raw=-2.03 | final=-2.03
[08:51:10] 📢 EVENT: [PID DEBUG] before_safety_constraints | mode=cooling | command=-2.03 | raw=-2.03 | final=-2.03
[08:51:10] 📢 EVENT: [PID DEBUG] after_safety_constraints | mode=cooling | command=-2.03 | raw=-0.99 | final=-0.99
[08:51:10] 📢 EVENT: [PID DEBUG] before_rate_limit | mode=cooling | command=-2.03 | raw=-0.99 | final=-0.99
[08:51:10] 📢 EVENT: [PID DEBUG] after_rate_limit | mode=cooling | command=-2.03 | raw=-0.99 | final=-0.99
[08:51:10] 📢 EVENT: [PID DEBUG] before_output_smoothing | mode=cooling | command=-2.03 | raw=-0.99 | final=-0.99
[08:51:10] 📢 EVENT: [PID DEBUG] after_output_smoothing | mode=cooling | command=-2.03 | raw=-0.99 | final=-1.36
[08:51:10] 📥 RESPONSE: heartbeat_ack
[08:51:10] 📢 EVENT: [PID DEBUG] after_pid_compute | mode=cooling | command=-3.15 | raw=-3.15 | final=-3.15
[08:51:10] 📢 EVENT: [PID DEBUG] before_safety_constraints | mode=cooling | command=-3.15 | raw=-3.15 | final=-3.15
[08:51:10] 📢 EVENT: [PID DEBUG] after_safety_constraints | mode=cooling | command=-3.15 | raw=-1.57 | final=-1.57
[08:51:10] 📢 EVENT: [PID DEBUG] before_rate_limit | mode=cooling | command=-3.15 | raw=-1.57 | final=-1.57
[08:51:10] 📢 EVENT: [PID DEBUG] after_rate_limit | mode=cooling | command=-3.15 | raw=-1.57 | final=-1.57
[08:51:10] 📢 EVENT: [PID DEBUG] before_output_smoothing | mode=cooling | command=-3.15 | raw=-1.57 | final=-1.57
[08:51:10] 📢 EVENT: [PID DEBUG] after_output_smoothing | mode=cooling | command=-3.15 | raw=-1.57 | final=-1.40
[08:51:10] 📢 EVENT: [PID DEBUG] after_pid_compute | mode=cooling | command=-0.99 | raw=-0.99 | final=-0.99
[08:51:10] 📢 EVENT: [PID DEBUG] before_safety_constraints | mode=cooling | command=-0.99 | raw=-0.99 | final=-0.99
[08:51:10] 📢 EVENT: [PID DEBUG] after_safety_constraints | mode=cooling | command=-0.99 | raw=-0.48 | final=-0.48
[08:51:10] 📢 EVENT: [PID DEBUG] before_rate_limit | mode=cooling | command=-0.99 | raw=-0.48 | final=-0.48
[08:51:10] 📢 EVENT: [PID DEBUG] after_rate_limit | mode=cooling | command=-0.99 | raw=-0.48 | final=-0.48
[08:51:10] 📢 EVENT: [PID DEBUG] before_output_smoothing | mode=cooling | command=-0.99 | raw=-0.48 | final=-0.48
[08:51:10] 📢 EVENT: [PID DEBUG] after_output_smoothing | mode=cooling | command=-0.99 | raw=-0.48 | final=-1.22
[08:51:10] 📢 EVENT: [PID DEBUG] after_pid_compute | mode=cooling | command=-2.06 | raw=-2.06 | final=-2.06
[08:51:10] 📢 EVENT: [PID DEBUG] before_safety_constraints | mode=cooling | command=-2.06 | raw=-2.06 | final=-2.06
[08:51:10] 📢 EVENT: [PID DEBUG] after_safety_constraints | mode=cooling | command=-2.06 | raw=-1.00 | final=-1.00
[08:51:10] 📢 EVENT: [PID DEBUG] before_rate_limit | mode=cooling | command=-2.06 | raw=-1.00 | final=-1.00
[08:51:10] 📢 EVENT: [PID DEBUG] after_rate_limit | mode=cooling | command=-2.06 | raw=-1.00 | final=-1.00
[08:51:10] 📢 EVENT: [PID DEBUG] before_output_smoothing | mode=cooling | command=-2.06 | raw=-1.00 | final=-1.00
[08:51:10] 📢 EVENT: [PID DEBUG] after_output_smoothing | mode=cooling | command=-2.06 | raw=-1.00 | final=-1.17
[08:51:10] 📢 EVENT: [PID DEBUG] after_pid_compute | mode=cooling | command=-1.80 | raw=-1.80 | final=-1.80
[08:51:10] 📢 EVENT: [PID DEBUG] before_safety_constraints | mode=cooling | command=-1.80 | raw=-1.80 | final=-1.80
[08:51:10] 📢 EVENT: [PID DEBUG] after_safety_constraints | mode=cooling | command=-1.80 | raw=-0.87 | final=-0.87
[08:51:11] 📢 EVENT: [PID DEBUG] before_rate_limit | mode=cooling | command=-1.80 | raw=-0.87 | final=-0.87
[08:51:11] 📢 EVENT: [PID DEBUG] after_rate_limit | mode=cooling | command=-1.80 | raw=-0.87 | final=-0.87
[08:51:11] 📢 EVENT: [PID DEBUG] before_output_smoothing | mode=cooling | command=-1.80 | raw=-0.87 | final=-0.87
[08:51:11] 📢 EVENT: [PID DEBUG] after_output_smoothing | mode=cooling | command=-1.80 | raw=-0.87 | final=-1.11
[08:51:11] 📢 EVENT: [PID DEBUG] after_pid_compute | mode=cooling | command=-2.07 | raw=-2.07 | final=-2.07
[08:51:11] 📢 EVENT: [PID DEBUG] before_safety_constraints | mode=cooling | command=-2.07 | raw=-2.07 | final=-2.07
[08:51:11] 📢 EVENT: [PID DEBUG] after_safety_constraints | mode=cooling | command=-2.07 | raw=-1.00 | final=-1.00
[08:51:11] 📢 EVENT: [PID DEBUG] before_rate_limit | mode=cooling | command=-2.07 | raw=-1.00 | final=-1.00
[08:51:11] 📢 EVENT: [PID DEBUG] after_rate_limit | mode=cooling | command=-2.07 | raw=-1.00 | final=-1.00
[08:51:11] 📢 EVENT: [PID DEBUG] before_output_smoothing | mode=cooling | command=-2.07 | raw=-1.00 | final=-1.00
[08:51:11] 📢 EVENT: [PID DEBUG] after_output_smoothing | mode=cooling | command=-2.07 | raw=-1.00 | final=-1.09
[08:51:11] 📢 EVENT: [PID DEBUG] after_pid_compute | mode=cooling | command=-2.08 | raw=-2.08 | final=-2.08
[08:51:11] 📢 EVENT: [PID DEBUG] before_safety_constraints | mode=cooling | command=-2.08 | raw=-2.08 | final=-2.08
[08:51:11] 📢 EVENT: [PID DEBUG] after_safety_constraints | mode=cooling | command=-2.08 | raw=-1.01 | final=-1.01
[08:51:11] 📢 EVENT: [PID DEBUG] before_rate_limit | mode=cooling | command=-2.08 | raw=-1.01 | final=-1.01
[08:51:11] 📢 EVENT: [PID DEBUG] after_rate_limit | mode=cooling | command=-2.08 | raw=-1.01 | final=-1.01
[08:51:11] 📢 EVENT: [PID DEBUG] before_output_smoothing | mode=cooling | command=-2.08 | raw=-1.01 | final=-1.01
[08:51:11] 📢 EVENT: [PID DEBUG] after_output_smoothing | mode=cooling | command=-2.08 | raw=-1.01 | final=-1.07
[08:51:11] 📢 EVENT: [PID DEBUG] after_pid_compute | mode=cooling | command=-2.65 | raw=-2.65 | final=-2.65
[08:51:12] 📢 EVENT: [PID DEBUG] before_safety_constraints | mode=cooling | command=-2.65 | raw=-2.65 | final=-2.65
[08:51:12] 📢 EVENT: [PID DEBUG] after_safety_constraints | mode=cooling | command=-2.65 | raw=-1.29 | final=-1.29
[08:51:12] 📢 EVENT: [PID DEBUG] before_rate_limit | mode=cooling | command=-2.65 | raw=-1.29 | final=-1.29
[08:51:12] 📢 EVENT: [PID DEBUG] after_rate_limit | mode=cooling | command=-2.65 | raw=-1.29 | final=-1.29
[08:51:12] 📢 EVENT: [PID DEBUG] before_output_smoothing | mode=cooling | command=-2.65 | raw=-1.29 | final=-1.29
[08:51:12] 📢 EVENT: [PID DEBUG] after_output_smoothing | mode=cooling | command=-2.65 | raw=-1.29 | final=-1.12
[08:51:12] 📢 EVENT: [PID DEBUG] after_pid_compute | mode=cooling | command=-4.89 | raw=-4.89 | final=-4.89
[08:51:12] 📢 EVENT: [PID DEBUG] before_safety_constraints | mode=cooling | command=-4.89 | raw=-4.89 | final=-4.89
[08:51:12] 📢 EVENT: [PID DEBUG] after_safety_constraints | mode=cooling | command=-4.89 | raw=-2.52 | final=-2.52
[08:51:12] 📢 EVENT: [PID DEBUG] before_rate_limit | mode=cooling | command=-4.89 | raw=-2.52 | final=-2.52
[08:51:12] 📢 EVENT: [PID DEBUG] after_rate_limit | mode=cooling | command=-4.89 | raw=-2.52 | final=-2.52
[08:51:12] 📢 EVENT: [PID DEBUG] before_output_smoothing | mode=cooling | command=-4.89 | raw=-2.52 | final=-2.52
[08:51:12] 📢 EVENT: [PID DEBUG] after_output_smoothing | mode=cooling | command=-4.89 | raw=-2.52 | final=-1.40
[08:51:12] 📢 EVENT: [PID DEBUG] after_pid_compute | mode=cooling | command=0.00 | raw=0.00 | final=0.00
[08:51:12] 📢 EVENT: [PID DEBUG] before_safety_constraints | mode=cooling | command=0.00 | raw=0.00 | final=0.00
[08:51:12] 📢 EVENT: [PID DEBUG] after_safety_constraints | mode=cooling | command=0.00 | raw=0.00 | final=0.00
[08:51:12] 📢 EVENT: [PID DEBUG] before_rate_limit | mode=cooling | command=0.00 | raw=0.00 | final=0.00
[08:51:12] 📢 EVENT: [PID DEBUG] after_rate_limit | mode=cooling | command=0.00 | raw=0.00 | final=0.00
[08:51:12] 📢 EVENT: [PID DEBUG] before_output_smoothing | mode=cooling | command=0.00 | raw=0.00 | final=0.00
[08:51:13] 📢 EVENT: [PID DEBUG] after_output_smoothing | mode=cooling | command=0.00 | raw=0.00 | final=-1.12
[08:51:13] 📢 EVENT: [PID DEBUG] after_pid_compute | mode=cooling | command=-2.38 | raw=-2.38 | final=-2.38
[08:51:13] 📢 EVENT: [PID DEBUG] before_safety_constraints | mode=cooling | command=-2.38 | raw=-2.38 | final=-2.38
[08:51:13] 📢 EVENT: [PID DEBUG] after_safety_constraints | mode=cooling | command=-2.38 | raw=-1.14 | final=-1.14
[08:51:13] 📢 EVENT: [PID DEBUG] before_rate_limit | mode=cooling | command=-2.38 | raw=-1.14 | final=-1.14
[08:51:13] 📢 EVENT: [PID DEBUG] after_rate_limit | mode=cooling | command=-2.38 | raw=-1.14 | final=-1.14
[08:51:13] 📢 EVENT: [PID DEBUG] before_output_smoothing | mode=cooling | command=-2.38 | raw=-1.14 | final=-1.14
[08:51:13] 📢 EVENT: [PID DEBUG] after_output_smoothing | mode=cooling | command=-2.38 | raw=-1.14 | final=-1.12
[08:51:13] 📢 EVENT: [PID DEBUG] after_pid_compute | mode=cooling | command=-1.57 | raw=-1.57 | final=-1.57
[08:51:13] 📢 EVENT: [PID DEBUG] before_safety_constraints | mode=cooling | command=-1.57 | raw=-1.57 | final=-1.57
[08:51:13] 📢 EVENT: [PID DEBUG] after_safety_constraints | mode=cooling | command=-1.57 | raw=-0.74 | final=-0.74
[08:51:13] 📢 EVENT: [PID DEBUG] before_rate_limit | mode=cooling | command=-1.57 | raw=-0.74 | final=-0.74
[08:51:13] 📢 EVENT: [PID DEBUG] after_rate_limit | mode=cooling | command=-1.57 | raw=-0.74 | final=-0.74
[08:51:13] 📢 EVENT: [PID DEBUG] before_output_smoothing | mode=cooling | command=-1.57 | raw=-0.74 | final=-0.74
[08:51:13] 📢 EVENT: [PID DEBUG] after_output_smoothing | mode=cooling | command=-1.57 | raw=-0.74 | final=-1.05
[08:51:13] 📢 EVENT: [PID DEBUG] after_pid_compute | mode=cooling | command=-1.55 | raw=-1.55 | final=-1.55
[08:51:13] 📢 EVENT: [PID DEBUG] before_safety_constraints | mode=cooling | command=-1.55 | raw=-1.55 | final=-1.55
[08:51:13] 📢 EVENT: [PID DEBUG] after_safety_constraints | mode=cooling | command=-1.55 | raw=-0.73 | final=-0.73
[08:51:13] 📢 EVENT: [PID DEBUG] before_rate_limit | mode=cooling | command=-1.55 | raw=-0.73 | final=-0.73
[08:51:14] 📢 EVENT: [PID DEBUG] after_rate_limit | mode=cooling | command=-1.55 | raw=-0.73 | final=-0.73
[08:51:14] 📢 EVENT: [PID DEBUG] before_output_smoothing | mode=cooling | command=-1.55 | raw=-0.73 | final=-0.73
[08:51:14] 📢 EVENT: [PID DEBUG] after_output_smoothing | mode=cooling | command=-1.55 | raw=-0.73 | final=-0.98
[08:51:14] 📢 EVENT: [PID DEBUG] after_pid_compute | mode=cooling | command=-3.20 | raw=-3.20 | final=-3.20
[08:51:14] 📢 EVENT: [PID DEBUG] before_safety_constraints | mode=cooling | command=-3.20 | raw=-3.20 | final=-3.20
[08:51:14] 📢 EVENT: [PID DEBUG] after_safety_constraints | mode=cooling | command=-3.20 | raw=-1.54 | final=-1.54
[08:51:14] 📢 EVENT: [PID DEBUG] before_rate_limit | mode=cooling | command=-3.20 | raw=-1.54 | final=-1.54
[08:51:14] 📢 EVENT: [PID DEBUG] after_rate_limit | mode=cooling | command=-3.20 | raw=-1.54 | final=-1.54
[08:51:14] 📢 EVENT: [PID DEBUG] before_output_smoothing | mode=cooling | command=-3.20 | raw=-1.54 | final=-1.54
[08:51:14] 📢 EVENT: [PID DEBUG] after_output_smoothing | mode=cooling | command=-3.20 | raw=-1.54 | final=-1.10
[08:51:14] 📥 RESPONSE: heartbeat_ack
[08:51:14] 📢 EVENT: [PID DEBUG] after_pid_compute | mode=cooling | command=0.00 | raw=0.00 | final=0.00
[08:51:14] 📢 EVENT: [PID DEBUG] before_safety_constraints | mode=cooling | command=0.00 | raw=0.00 | final=0.00
[08:51:14] 📢 EVENT: [PID DEBUG] after_safety_constraints | mode=cooling | command=0.00 | raw=0.00 | final=0.00
[08:51:14] 📢 EVENT: [PID DEBUG] before_rate_limit | mode=cooling | command=0.00 | raw=0.00 | final=0.00
[08:51:14] 📢 EVENT: [PID DEBUG] after_rate_limit | mode=cooling | command=0.00 | raw=0.00 | final=0.00
[08:51:14] 📢 EVENT: [PID DEBUG] before_output_smoothing | mode=cooling | command=0.00 | raw=0.00 | final=0.00
[08:51:14] 📢 EVENT: [PID DEBUG] after_output_smoothing | mode=cooling | command=0.00 | raw=0.00 | final=-0.88
[08:51:15] 📢 EVENT: [PID DEBUG] after_pid_compute | mode=cooling | command=-14.31 | raw=-14.31 | final=-14.31
[08:51:15] 📢 EVENT: [PID DEBUG] before_safety_constraints | mode=cooling | command=-14.31 | raw=-14.31 | final=-14.31
[08:51:15] 📢 EVENT: [PID DEBUG] after_safety_constraints | mode=cooling | command=-14.31 | raw=-6.54 | final=-6.54
[08:51:15] 📢 EVENT: [PID DEBUG] before_rate_limit | mode=cooling | command=-14.31 | raw=-6.54 | final=-6.54
[08:51:15] 📢 EVENT: [PID DEBUG] after_rate_limit | mode=cooling | command=-14.31 | raw=-6.54 | final=-6.54
[08:51:15] 📢 EVENT: [PID DEBUG] before_output_smoothing | mode=cooling | command=-14.31 | raw=-6.54 | final=-6.54
[08:51:15] 📢 EVENT: [PID DEBUG] after_output_smoothing | mode=cooling | command=-14.31 | raw=-6.54 | final=-2.01
[08:51:15] 📢 EVENT: [PID DEBUG] after_pid_compute | mode=cooling | command=-2.07 | raw=-2.07 | final=-2.07
[08:51:15] 📢 EVENT: [PID DEBUG] before_safety_constraints | mode=cooling | command=-2.07 | raw=-2.07 | final=-2.07
[08:51:15] 📢 EVENT: [PID DEBUG] after_safety_constraints | mode=cooling | command=-2.07 | raw=-0.95 | final=-0.95
[08:51:15] 📢 EVENT: [PID DEBUG] before_rate_limit | mode=cooling | command=-2.07 | raw=-0.95 | final=-0.95
[08:51:15] 📢 EVENT: [PID DEBUG] after_rate_limit | mode=cooling | command=-2.07 | raw=-0.95 | final=-0.95
[08:51:15] 📢 EVENT: [PID DEBUG] before_output_smoothing | mode=cooling | command=-2.07 | raw=-0.95 | final=-0.95
[08:51:15] 📢 EVENT: [PID DEBUG] after_output_smoothing | mode=cooling | command=-2.07 | raw=-0.95 | final=-1.80
[08:51:15] 📢 EVENT: [PID DEBUG] after_pid_compute | mode=cooling | command=-2.08 | raw=-2.08 | final=-2.08
[08:51:15] 📢 EVENT: [PID DEBUG] before_safety_constraints | mode=cooling | command=-2.08 | raw=-2.08 | final=-2.08
[08:51:15] 📢 EVENT: [PID DEBUG] after_safety_constraints | mode=cooling | command=-2.08 | raw=-0.95 | final=-0.95
[08:51:15] 📢 EVENT: [PID DEBUG] before_rate_limit | mode=cooling | command=-2.08 | raw=-0.95 | final=-0.95
